Timestamp (ISO 8601)	Download (Mbps)	Upload (Mbps)	Jitter (ms)	Packet Loss (%)	Delay (ms)	Timestamp (Unix time)	Dia da Semana (1-7)	Hora do Dia (24h)
2023-01-28 12:34:10	93.791	93.477	0.13200	0.00000	0.917	1674909250	6	12
2023-01-28 12:52:38	93.618	93.482	0.05800	0.00000	1.055	1674910358	6	12
2023-01-28 13:10:13	93.541	93.497	0.32500	0.00000	1.068	1674911413	6	13
2023-01-28 13:27:50	93.633	93.438	0.09700	0.00000	1.226	1674912470	6	13
2023-01-28 13:45:26	91.615	93.235	0.09300	0.00000	1.199	1674913526	6	13
2023-01-28 14:03:03	93.551	93.462	0.11500	0.00000	1.078	1674914583	6	14
2023-01-28 14:20:38	93.320	93.479	0.12000	0.00000	1.151	1674915638	6	14
2023-01-28 14:38:49	93.548	93.481	0.09300	0.00000	1.085	1674916729	6	14
2023-01-28 14:56:24	93.547	93.488	0.13800	0.00000	1.160	1674917784	6	14
2023-01-28 15:14:26	93.684	93.448	0.07000	0.00000	1.031	1674918866	6	15
2023-01-28 16:49:20	93.644	93.399	0.03800	0.00000	1.009	1674924560	6	16
2023-01-28 17:06:54	93.823	93.448	4.77000	0.00000	4.468	1674925614	6	17
2023-01-28 17:41:45	93.588	93.433	0.10400	0.00000	1.050	1674927705	6	17
2023-01-28 17:59:22	90.663	93.446	0.04700	0.00000	0.992	1674928762	6	17
2023-01-28 18:17:01	90.538	93.349	0.10600	0.00000	1.004	1674929821	6	18
2023-01-28 18:34:40	93.554	93.362	0.12300	0.00000	0.900	1674930880	6	18
2023-01-28 18:52:15	93.613	93.458	0.05600	0.00000	1.227	1674931935	6	18
2023-01-28 19:09:50	93.257	93.509	0.02600	0.00000	1.023	1674932990	6	19
2023-01-28 19:28:11	93.409	93.484	0.13500	0.00000	1.125	1674934091	6	19
2023-01-28 19:45:50	93.651	93.500	0.31600	0.00000	1.180	1674935150	6	19
2023-01-28 20:03:23	93.575	93.456	0.37300	0.00000	1.478	1674936203	6	20
2023-01-28 20:20:58	93.338	93.484	0.07100	0.00000	1.104	1674937258	6	20
2023-01-28 20:38:33	93.747	93.501	0.19300	0.00000	1.250	1674938313	6	20
2023-01-28 20:56:09	93.607	93.458	0.21500	0.00000	1.282	1674939369	6	20
2023-01-28 21:14:33	93.750	93.467	0.20000	0.00000	1.311	1674940473	6	21
2023-01-28 21:32:08	93.685	93.439	0.03800	0.00000	1.062	1674941528	6	21
2023-01-28 21:49:43	93.510	93.470	0.12700	0.00000	1.150	1674942583	6	21
2023-01-28 22:07:22	93.717	93.461	0.10000	0.00000	1.163	1674943642	6	22
2023-01-28 22:25:37	93.799	93.509	0.33300	0.00000	1.270	1674944737	6	22
2023-01-28 22:43:11	93.618	93.428	0.20000	0.00000	1.316	1674945791	6	22
2023-01-28 23:00:48	93.468	93.501	0.11200	0.00000	1.198	1674946848	6	23
2023-01-28 23:18:26	93.673	93.477	0.15400	0.00000	0.978	1674947906	6	23
2023-01-28 23:36:48	93.532	93.478	0.13800	0.00000	1.069	1674949008	6	23
2023-01-28 23:54:22	93.382	93.462	0.23300	0.00000	1.210	1674950062	6	23
2023-01-29 00:11:57	93.716	93.470	0.06200	0.00000	1.099	1674951117	7	0
2023-01-29 00:29:33	93.541	93.473	0.05400	0.00000	1.013	1674952173	7	0
2023-01-29 00:47:08	93.716	93.477	0.07600	0.00000	1.003	1674953228	7	0
2023-01-29 01:04:44	93.495	93.465	0.19400	0.00000	1.088	1674954284	7	1
2023-01-29 01:22:18	93.461	93.497	0.18600	0.00000	1.083	1674955338	7	1
2023-01-29 01:39:56	93.462	93.478	0.08100	0.00000	1.015	1674956396	7	1
2023-01-29 01:57:27	93.492	93.434	0.04900	0.00000	1.106	1674957447	7	1
2023-01-29 02:15:19	93.451	93.468	0.12600	0.00000	1.045	1674958519	7	2
2023-01-29 02:33:15	93.601	93.496	0.07200	0.00000	0.960	1674959595	7	2
2023-01-29 02:50:54	93.623	93.496	0.09000	0.00000	1.076	1674960654	7	2
2023-01-29 03:08:32	93.508	93.465	0.10500	0.00000	1.013	1674961712	7	3
2023-01-29 03:26:07	93.950	93.479	0.08600	0.00000	0.972	1674962767	7	3
2023-01-29 03:43:42	93.591	93.485	0.09100	0.00000	1.040	1674963822	7	3
2023-01-29 04:01:17	93.507	93.488	0.14400	0.00000	1.013	1674964877	7	4
2023-01-29 04:18:57	93.504	93.471	0.15200	0.00000	0.980	1674965937	7	4
2023-01-29 04:36:50	93.584	93.485	0.08700	0.00000	1.040	1674967010	7	4
2023-01-29 04:54:31	93.537	93.499	0.22300	0.00000	0.991	1674968071	7	4
2023-01-29 05:12:06	93.418	93.459	0.06700	0.00000	0.998	1674969126	7	5
2023-01-29 05:29:48	93.563	93.489	0.12800	0.00000	1.080	1674970188	7	5
2023-01-29 05:47:20	93.693	93.491	0.13900	0.00000	1.029	1674971240	7	5
2023-01-29 06:04:55	93.820	93.509	0.16900	0.00000	1.195	1674972295	7	6
2023-01-29 06:22:35	93.717	93.466	1.72500	0.00000	7.983	1674973355	7	6
2023-01-29 06:40:59	93.816	93.510	0.05700	0.00000	1.065	1674974459	7	6
2023-01-29 06:58:34	93.839	93.476	0.18600	0.00000	1.146	1674975514	7	6
2023-01-29 07:16:09	93.670	93.463	0.15500	0.00000	1.127	1674976569	7	7
2023-01-29 07:33:40	93.598	93.471	0.12400	0.00000	1.201	1674977620	7	7
2023-01-29 07:51:16	93.371	92.773	0.10400	0.00000	1.139	1674978676	7	7
2023-01-29 08:08:51	93.349	93.492	0.09700	0.00000	0.983	1674979731	7	8
2023-01-29 08:26:28	93.686	93.388	0.19000	0.00000	1.329	1674980788	7	8
2023-01-29 08:44:04	93.634	93.475	0.09800	0.00000	1.100	1674981844	7	8
2023-01-29 09:01:58	93.459	93.514	0.20000	0.00000	1.144	1674982918	7	9
2023-01-29 10:15:17	92.538	93.467	0.33000	0.00000	1.157	1674987317	7	10
2023-01-29 10:32:52	93.587	93.475	0.16500	0.00000	1.120	1674988372	7	10
2023-01-29 10:50:27	93.697	93.485	0.13700	0.00000	1.320	1674989427	7	10
2023-01-29 11:08:01	93.623	93.503	0.07400	0.00000	0.946	1674990481	7	11
2023-01-29 11:25:43	93.595	93.479	0.08300	0.00000	1.126	1674991543	7	11
2023-01-29 11:43:33	93.668	93.466	0.21500	0.00000	0.940	1674992613	7	11
2023-01-29 12:02:43	93.449	93.447	0.28000	0.00000	1.061	1674993763	7	12
2023-01-29 12:20:55	93.249	93.480	0.10100	0.00000	1.103	1674994855	7	12
2023-01-29 12:38:33	93.639	93.492	0.07800	0.00000	0.974	1674995913	7	12
2023-01-29 12:56:06	93.679	93.490	0.05800	0.00000	1.035	1674996966	7	12
2023-01-29 13:14:12	93.598	93.495	0.16900	0.00000	1.091	1674998052	7	13
2023-01-29 13:30:34	93.566	93.496	0.13900	0.00000	1.222	1674999034	7	13
2023-01-29 13:49:28	93.389	93.495	0.17100	0.00000	1.151	1675000168	7	13
2023-01-29 14:08:35	93.290	93.482	0.14300	0.00000	1.136	1675001315	7	14
2023-01-29 14:27:42	93.817	93.350	0.08400	0.00000	1.163	1675002462	7	14
2023-01-29 14:46:50	93.488	93.469	0.11000	0.00000	1.130	1675003610	7	14
2023-01-29 16:45:59	93.669	93.481	0.09200	0.00000	1.009	1675010759	7	16
2023-01-29 17:04:25	93.402	93.483	0.14700	0.00000	1.096	1675011865	7	17
2023-01-29 17:21:58	93.532	93.492	0.52600	0.00000	1.252	1675012918	7	17
2023-01-29 17:39:31	93.832	93.508	0.19500	0.00000	1.138	1675013971	7	17
2023-01-29 17:57:05	93.935	93.487	0.10500	0.00000	1.146	1675015025	7	17
2023-01-29 18:14:37	93.523	93.475	0.26000	0.00000	1.235	1675016077	7	18
2023-01-29 18:32:09	93.509	93.468	0.13000	0.00000	1.100	1675017129	7	18
2023-01-29 18:49:50	93.554	93.470	0.13500	0.00000	1.078	1675018190	7	18
2023-01-29 19:07:22	93.510	93.478	0.18900	0.00000	1.113	1675019242	7	19
2023-01-29 19:25:04	93.683	93.483	0.15700	0.00000	1.095	1675020304	7	19
2023-01-29 19:42:48	93.582	93.487	0.11800	0.00000	1.327	1675021368	7	19
2023-01-29 20:00:24	93.606	93.474	0.10900	0.00000	1.135	1675022424	7	20
2023-01-29 20:17:56	93.524	93.497	0.17700	0.00000	1.208	1675023476	7	20
2023-01-29 20:35:30	93.558	93.458	0.27300	0.00000	1.211	1675024530	7	20
2023-01-29 20:53:08	89.261	92.873	0.50000	0.00000	2.147	1675025588	7	20
2023-01-29 21:10:52	90.137	93.366	0.07400	0.00000	0.952	1675026652	7	21
2023-01-29 21:29:10	93.611	93.448	0.24800	0.00000	1.189	1675027750	7	21
2023-01-29 21:46:50	93.991	93.480	0.09800	0.00000	1.196	1675028810	7	21
2023-01-29 22:04:22	93.369	93.481	0.06000	0.00000	1.174	1675029862	7	22
2023-01-29 22:22:06	93.800	93.485	0.31900	0.00000	1.385	1675030926	7	22
2023-01-29 22:45:04	92.352	93.505	0.14700	0.00000	1.049	1675032304	7	22
2023-01-29 23:02:37	93.716	93.367	0.11200	0.00000	1.157	1675033357	7	23
2023-01-29 23:20:08	93.311	93.466	4.52600	0.00000	5.575	1675034408	7	23
2023-01-29 23:37:49	93.571	93.478	0.12000	0.00000	1.072	1675035469	7	23
2023-01-29 23:55:21	93.709	93.503	0.12500	0.00000	1.063	1675036521	7	23
2023-01-30 00:12:57	93.546	93.485	0.08200	0.00000	1.025	1675037577	1	0
2023-01-30 00:31:23	93.608	93.499	0.20100	0.00000	1.022	1675038683	1	0
2023-01-30 00:49:00	93.653	93.413	0.07900	0.00000	0.963	1675039740	1	0
2023-01-30 01:06:34	93.555	93.515	0.09000	0.00000	0.987	1675040794	1	1
2023-01-30 01:24:07	93.526	93.496	0.05200	0.00000	1.008	1675041847	1	1
2023-01-30 01:41:48	93.767	93.490	0.28000	0.00000	0.987	1675042908	1	1
2023-01-30 01:59:21	93.640	93.501	0.14100	0.00000	1.052	1675043961	1	1
2023-01-30 02:16:55	93.365	93.413	0.10200	0.00000	1.006	1675045015	1	2
2023-01-30 02:34:28	93.677	93.469	0.09600	0.00000	0.939	1675046068	1	2
2023-01-30 02:52:01	93.641	93.460	0.12300	0.00000	1.033	1675047121	1	2
2023-01-30 03:09:33	93.514	93.483	0.09900	0.00000	0.989	1675048173	1	3
2023-01-30 03:27:06	93.792	93.472	0.08300	0.00000	0.937	1675049226	1	3
2023-01-30 03:44:39	93.794	93.502	0.10400	0.00000	0.986	1675050279	1	3
2023-01-30 04:02:12	93.683	93.459	0.05000	0.00000	1.026	1675051332	1	4
2023-01-30 04:19:47	93.956	93.486	0.15700	0.00000	0.927	1675052387	1	4
2023-01-30 04:37:20	93.654	93.483	0.09000	0.00000	1.023	1675053440	1	4
2023-01-30 04:54:53	93.618	93.474	0.13200	0.00000	0.950	1675054493	1	4
2023-01-30 05:12:25	93.554	93.498	0.08900	0.00000	1.112	1675055545	1	5
2023-01-30 05:30:07	93.690	93.444	0.05000	0.00000	1.041	1675056607	1	5
2023-01-30 05:48:52	93.646	93.450	0.13400	0.00000	1.224	1675057732	1	5
2023-01-30 06:06:24	93.647	93.496	0.13200	0.00000	1.000	1675058784	1	6
2023-01-30 06:23:57	93.693	93.510	0.06900	0.00000	0.922	1675059837	1	6
2023-01-30 06:41:32	93.562	93.496	0.18800	0.00000	1.085	1675060892	1	6
2023-01-30 06:59:09	93.536	93.464	0.10100	0.00000	0.980	1675061949	1	6
2023-01-30 07:16:46	93.668	93.462	0.11700	0.00000	1.101	1675063006	1	7
2023-01-30 07:34:28	93.528	93.497	0.07600	0.00000	1.079	1675064068	1	7
2023-01-30 07:52:50	93.370	93.495	0.18800	0.00000	1.177	1675065170	1	7
2023-01-30 08:10:23	91.507	93.273	0.17900	0.00000	1.249	1675066223	1	8
2023-01-30 08:27:56	93.701	93.469	0.16900	0.00000	0.959	1675067276	1	8
2023-01-30 08:45:30	93.525	93.458	0.24700	0.00000	1.116	1675068330	1	8
2023-01-30 09:03:50	93.437	93.461	0.09000	0.00000	1.076	1675069430	1	9
2023-01-30 09:22:51	93.758	93.377	0.21300	0.00000	1.121	1675070571	1	9
2023-01-30 09:41:58	93.682	93.485	0.14100	0.00000	1.179	1675071718	1	9
2023-01-30 10:01:05	93.550	93.430	0.12400	0.00000	1.026	1675072865	1	10
2023-01-30 10:20:06	93.656	93.451	0.05800	0.00000	0.988	1675074006	1	10
2023-01-30 10:39:08	93.368	93.430	0.19300	0.00000	1.060	1675075148	1	10
2023-01-30 10:58:09	92.747	93.197	0.07500	0.00000	1.142	1675076289	1	10
2023-01-30 11:17:16	93.341	93.443	0.02900	0.00000	1.060	1675077436	1	11
2023-01-30 11:36:22	93.814	93.466	0.08900	0.00000	1.044	1675078582	1	11
2023-01-30 11:55:24	93.249	93.477	0.07700	0.00000	1.027	1675079724	1	11
2023-01-30 12:14:25	93.337	93.464	0.15000	0.00000	1.093	1675080865	1	12
2023-01-30 12:33:26	93.616	93.443	0.12700	0.00000	1.168	1675082006	1	12
2023-01-30 12:52:27	93.480	93.472	0.03300	0.00000	1.060	1675083147	1	12
2023-01-30 13:11:28	93.517	93.476	0.17300	0.00000	1.174	1675084288	1	13
2023-01-30 13:15:38	93.380	93.365	0.11400	0.00000	1.116	1675084538	1	13
2023-01-30 13:33:12	92.093	93.449	0.12000	0.00000	1.103	1675085592	1	13
2023-01-30 13:50:53	93.545	93.469	0.17300	0.00000	0.946	1675086653	1	13
2023-01-30 14:08:26	93.292	93.478	0.29800	0.00000	8.471	1675087706	1	14
2023-01-30 14:26:04	93.078	93.478	0.41500	0.00000	1.223	1675088764	1	14
2023-01-30 14:43:35	93.551	93.475	0.15700	0.00000	0.983	1675089815	1	14
2023-01-30 15:01:50	93.588	93.477	0.04000	0.00000	1.015	1675090910	1	15
2023-01-30 15:19:23	93.694	93.406	0.05700	0.00000	1.111	1675091963	1	15
2023-01-30 15:37:00	93.654	93.485	0.15900	0.00000	1.106	1675093020	1	15
2023-01-30 15:55:18	93.384	93.464	0.16200	0.00000	1.046	1675094118	1	15
2023-01-30 16:12:56	93.666	93.480	0.09000	0.00000	1.148	1675095176	1	16
2023-01-30 16:31:39	93.681	93.391	0.24600	0.00000	1.153	1675096299	1	16
2023-01-30 16:49:13	93.579	93.480	0.19300	0.00000	1.113	1675097353	1	16
2023-01-30 17:06:47	93.445	93.380	0.07200	0.00000	1.153	1675098407	1	17
2023-01-30 17:24:20	93.788	93.494	0.05900	0.00000	1.015	1675099460	1	17
2023-01-30 17:42:05	93.693	93.190	0.06900	0.00000	1.188	1675100525	1	17
2023-01-30 18:00:32	94.032	93.464	0.26900	0.00000	1.121	1675101632	1	18
2023-01-30 18:18:04	93.550	93.496	0.12600	0.00000	1.138	1675102684	1	18
2023-01-30 18:35:42	93.653	93.481	0.08000	0.00000	1.183	1675103742	1	18
2023-01-30 18:53:17	91.390	93.193	0.20200	0.00000	1.275	1675104797	1	18
2023-01-30 19:10:54	93.681	93.471	0.18300	0.00000	1.187	1675105854	1	19
2023-01-30 19:31:38	93.592	93.474	0.19200	0.00000	1.124	1675107098	1	19
2023-01-30 19:41:46	93.051	93.461	4.75800	0.00000	5.435	1675107706	1	19
2023-01-30 19:59:23	93.483	93.472	0.25800	0.00000	1.115	1675108763	1	19
2023-01-30 20:17:03	93.398	93.479	0.07800	0.00000	1.149	1675109823	1	20
2023-01-30 20:35:35	93.766	93.494	0.13500	0.00000	1.284	1675110935	1	20
2023-01-30 20:53:20	92.719	93.454	0.09200	0.00000	1.182	1675112000	1	20
2023-01-30 21:10:55	93.468	93.472	0.19300	0.00000	1.169	1675113055	1	21
2023-01-30 21:28:33	93.753	93.481	0.11500	0.00000	1.141	1675114113	1	21
2023-01-30 21:46:28	93.658	93.472	0.22200	0.00000	1.214	1675115188	1	21
2023-01-30 22:04:10	93.045	93.463	0.22600	0.00000	1.158	1675116250	1	22
2023-01-30 22:21:49	93.484	93.465	0.17000	0.00000	1.177	1675117309	1	22
2023-01-30 22:39:28	93.497	93.473	0.11500	0.00000	1.016	1675118368	1	22
2023-01-30 22:57:57	93.550	93.483	0.05900	0.00000	1.079	1675119477	1	22
2023-01-30 23:15:33	93.316	93.324	0.58300	0.00000	1.097	1675120533	1	23
2023-01-30 23:33:08	93.514	93.476	0.06000	0.00000	1.134	1675121588	1	23
2023-01-30 23:50:44	93.726	93.506	0.10700	0.00000	1.125	1675122644	1	23
2023-01-31 00:08:26	93.510	93.464	0.09900	0.00000	1.084	1675123706	2	0
2023-01-31 00:27:00	93.623	93.377	0.03800	0.00000	1.051	1675124820	2	0
2023-01-31 00:45:33	93.734	93.379	0.08300	0.00000	1.123	1675125933	2	0
2023-01-31 01:04:02	93.556	93.474	0.10500	0.00000	1.063	1675127042	2	1
2023-01-31 01:21:41	93.173	93.479	0.07100	0.00000	1.125	1675128101	2	1
2023-01-31 01:39:15	92.837	93.476	0.08800	0.00000	1.135	1675129155	2	1
